ec5_uuid,created_at,uploaded_at,title,1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,4_Hexagon_,5_Plot_,6_Elevation_m,7_Slope___or_,8_Aspect,9_Slope_Position,10_Surface_Shape,11_Slope_Length,12_Slope_Uniformity,13_Slope_Continuity,14_Photo__North,15_Photo__East,16_Photo__South,17_Photo__West,18_Photo__VegGround,19_Photo__Overhead,20_Additional_Commen,22_Hexagon_,23_Plot_,24_Species,25_If_other_fill_in,26_Is_it_a_snag,27_DBH_cm__tenth_dec,28_Age_Taken,29_If_age_is_taken_r,30_For_tress_that_ar,31_Tree_Class,32_Live_crown_class,33_Conk,34_Blind_Conk,35_Fork_Crook,36_Scar,37_Frost_Damage,38_Mistletoe,39_Rotten_Bark,40_Dead_or_broken_to,41_Insect_Damage,42_Fire_Damage,43_Down_Tree,44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,47_Hexagon_,48_Plot_,49_399m_Plot,51_Hexagon_,52_Plot_,53_Sub_Plot_,54_Sapling_or_Regene,55_Species,56_If_other_fill_in,57_Regeneration_Heig,58_Tree_count_indivi,59_Avg_DBH_Sapling_o,60_Avg_Height_Saplin,61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,64_Hexagon_,65_Plot_,66_Transect_,67_Azimuth,69_Hexagon_,70_Plot_,71_Transect_,72_Position_along_tr,73_Type_of_CWD,74_If_other_and_it_i,75_Species,76_Decay_class,77_DBH_at_transect_c,78_Length_cm,79_DBH_Left_cm__tent,80_Distance_off_grou,81_DBH_Right_cm__ten,82_Distance_off_grou,83_Tag_Id,84_Additional_Commen
0d912674-5254-4e60-8313-3c02d7928fd4,2021-05-27T21:16:45.666Z,2021-05-27T23:24:15.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),12.1,,,,8: Younger immature,3 (50-75% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e326192-6ffe-4151-9ec8-8b83163e9621,2021-05-27T21:15:56.956Z,2021-05-27T23:20:50.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),19.2,,,,8: Younger immature,4 (75-100% healthy),,,1: Bottom 1/3 only,,,,,,,,,Branching at base of bole.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b299d4e0-c9bb-4dd6-be9f-1e1dac1f67ee,2021-05-27T21:13:53.452Z,2021-05-27T23:24:07.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),10.5,,,,8: Younger immature,2 (25-50% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677b1519-4c16-4601-97d5-69fabeaf6b12,2021-05-27T21:13:26.979Z,2021-05-27T23:20:42.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),15.4,,,,8: Younger immature,1 (0-25% healthy),,,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d5b4d4-b5be-419b-bfe2-d5a59dc0a79c,2021-05-27T21:13:08.097Z,2021-05-27T23:23:57.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),16.4,,,,8: Younger immature,3 (50-75% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52db274f-d3ff-4451-a43c-323b921a8c97,2021-05-27T21:12:12.442Z,2021-05-27T23:23:48.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),18.8,,,,8: Younger immature,3 (50-75% healthy),,,,,,,,,,,,Thick branching in lower crown and the lower bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a93ad6ac-671d-43e6-b6af-dcd079eb4133,2021-05-27T21:12:08.747Z,2021-05-27T23:20:34.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Sx: spruce hybrid,,Standing (Live),12.5,,,,8: Younger immature,2 (25-50% healthy),,,3: Top 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
befc018f-15e8-4cc8-bf49-2b38556d8c03,2021-05-27T21:10:25.974Z,2021-05-27T23:23:40.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),29.5,,,,1: Older Immature,4 (75-100% healthy),,,,4: Bottom and middle,,,,,,,,Thick branching in lower crown and throughout lower bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19acdf67-d77d-4e37-9a57-fe2973e6b2d1,2021-05-27T21:10:15.852Z,2021-05-27T23:20:26.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),9.5,,,,8: Younger immature,1 (0-25% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041ce332-5f3d-4fad-8f87-3497758e7963,2021-05-27T21:09:11.692Z,2021-05-27T23:20:17.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),18.5,,,,8: Younger immature,2 (25-50% healthy),,,,1: Bottom 1/3 only,,,,,,,,Chlorotic needles and crown thinning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
